,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
3,3,Snake Guard, 1, 14,2014-8-29
4,4,Bitter Gourd, 1, 40,2014-8-29
5,5,Bottle gourd, 1, 12,2014-8-29
6,6,Pumpkin, 1, 14,2014-8-29
7,7,Bean, 1, 36,2014-8-29
8,8,Cluster Beans, 1, 18,2014-8-29
9,9,Red Chilies, 1, 24,2014-8-29
10,10,Onion, 1, 30,2014-8-29
11,11,Pallari, 1, 28,2014-8-29
12,12,Ginger, 1, 100,2014-8-29
13,13,Potato, 1, 40,2014-8-29
14,14,Radish, 1, 12,2014-8-29
15,15,Mango, 1, –,2014-8-29
16,16,Cabbage, 1, 20,2014-8-29
17,17,Carrot, 1, 34,2014-8-29
18,18,Beetroot, 1, 36,2014-8-29
19,19,Soybeans, 1, 70,2014-8-29
20,20,Drumstick beans, 1, 54,2014-8-29
21,21,butter beans, 1, –,2014-8-29
22,22,Banana nut, 1 piece, 4,2014-8-29
23,23,Banana stem, 1, 8,2014-8-29
24,24,Banana Flower, 1, 6,2014-8-29
25,25,Curry leaves, 1, 20,2014-8-29
26,26,Coriander leaves, 1, 30,2014-8-29
27,27,Mint, 1, 30,2014-8-29
28,28,Greens Leaves, 1, 8,2014-8-29
29,29,Garlic, 1, 70-160,2014-8-29
30,30,Button Mushrooms, 1, 180,2014-8-29
31,31,Papaya, 1, 22,2014-8-29
32,32,SavSav, 1, 24,2014-8-29
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 30,2014-9-29
1,1,Tomotto ottu, 1, 14,2014-9-29
2,2,Ladys Finger, 1, 14,2014-9-29
3,3,Snake Guard, 1, 16,2014-9-29
4,4,Bitter Gourd, 1, 30,2014-9-29
5,5,Bottle gourd, 1, 10,2014-9-29
6,6,Pumpkin, 1, 16,2014-9-29
7,7,Bean, 1, 32,2014-9-29
8,8,Cluster Beans, 1, 16,2014-9-29
9,9,Red Chilies, 1, 30,2014-9-29
10,10,Onion, 1, 26,2014-9-29
11,11,Pallari, 1, 20,2014-9-29
12,12,Ginger, 1, –,2014-9-29
13,13,Potato, 1, 46,2014-9-29
14,14,Radish, 1, 12,2014-9-29
15,15,Mango, 1, –,2014-9-29
16,16,Cabbage, 1, 16,2014-9-29
17,17,Carrot, 1, 46,2014-9-29
18,18,Beetroot, 1, 24,2014-9-29
19,19,Soybeans, 1, 70,2014-9-29
20,20,Drumstick beans, 1, 30,2014-9-29
21,21,butter beans, 1, –,2014-9-29
22,22,Banana nut, 1 piece, 4,2014-9-29
23,23,Banana stem, 1, 8,2014-9-29
24,24,Banana Flower, 1, 6,2014-9-29
25,25,Curry leaves, 1, 20,2014-9-29
26,26,Coriander leaves, 1, 30,2014-9-29
27,27,Mint, 1, 35,2014-9-29
28,28,Greens Leaves, 1, 10,2014-9-29
29,29,Garlic, 1, 100-160,2014-9-29
30,30,Button Mushrooms, 1, 180,2014-9-29
31,31,Papaya, 1, 24,2014-9-29
32,32,SavSav, 1, 26,2014-9-29
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 48,2014-10-29
1,1,Tomotto ottu, 1, 14,2014-10-29
2,2,Ladys Finger, 1, 18,2014-10-29
3,3,Snake Guard, 1, 18,2014-10-29
4,4,Bitter Gourd, 1, 20,2014-10-29
5,5,Bottle gourd, 1, 8,2014-10-29
6,6,Pumpkin, 1, 16,2014-10-29
7,7,Bean, 1, 48,2014-10-29
8,8,Cluster Beans, 1, 18,2014-10-29
9,9,Red Chilies, 1, 40,2014-10-29
10,10,Onion, 1, 36,2014-10-29
11,11,Pallari, 1, 24,2014-10-29
12,12,Ginger, 1, –,2014-10-29
13,13,Potato, 1, 40,2014-10-29
14,14,Radish, 1, 20,2014-10-29
15,15,Mango, 1, –,2014-10-29
16,16,Cabbage, 1, 18,2014-10-29
17,17,Carrot, 1, 38,2014-10-29
18,18,Beetroot, 1, 30,2014-10-29
19,19,Soybeans, 1, 60,2014-10-29
20,20,Drumstick beans, 1, 38,2014-10-29
21,21,butter beans, 1, –,2014-10-29
22,22,Banana nut, 1 piece, 4,2014-10-29
23,23,Banana stem, 1, 7,2014-10-29
24,24,Banana Flower, 1, 10,2014-10-29
25,25,Curry leaves, 1, 15,2014-10-29
26,26,Coriander leaves, 1, 50,2014-10-29
27,27,Mint, 1, 30,2014-10-29
28,28,Greens Leaves, 1, 10,2014-10-29
29,29,Garlic, 1, 140-150,2014-10-29
30,30,Button Mushrooms, 1, 190,2014-10-29
31,31,Papaya, 1, 20,2014-10-29
32,32,SavSav, 1, 20,2014-10-29
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 30,2014-12-29
1,1,Tomotto ottu, 1, 16,2014-12-29
2,2,Ladys Finger, 1, 24,2014-12-29
3,3,Snake Guard, 1, 16,2014-12-29
4,4,Bitter Gourd, 1, 24,2014-12-29
5,5,Bottle gourd, 1, 8,2014-12-29
6,6,Pumpkin, 1, 16,2014-12-29
7,7,Bean, 1, 32,2014-12-29
8,8,Cluster Beans, 1, 18,2014-12-29
9,9,Red Chilies, 1, 40,2014-12-29
10,10,Onion, 1, 24,2014-12-29
11,11,Pallari, 1, 26,2014-12-29
12,12,Ginger, 1, –,2014-12-29
13,13,Potato, 1, 30,2014-12-29
14,14,Radish, 1, 16,2014-12-29
15,15,Mango, 1, –,2014-12-29
16,16,Cabbage, 1, 26,2014-12-29
17,17,Carrot, 1, 24,2014-12-29
18,18,Beetroot, 1, 34,2014-12-29
19,19,Soybeans, 1, 70,2014-12-29
20,20,Drumstick beans, 1, 48,2014-12-29
21,21,butter beans, 1, –,2014-12-29
22,22,Banana nut, 1 piece, 4,2014-12-29
23,23,Banana stem, 1, 10,2014-12-29
24,24,Banana Flower, 1, 6,2014-12-29
25,25,Curry leaves, 1, 20,2014-12-29
26,26,Coriander leaves, 1, 20,2014-12-29
27,27,Mint, 1, 25,2014-12-29
28,28,Greens Leaves, 1, 10,2014-12-29
29,29,Garlic, 1, 80-160,2014-12-29
30,30,Button Mushrooms, 1, 180,2014-12-29
31,31,Papaya, 1, 20,2014-12-29
32,32,SavSav, 1, 26,2014-12-29
33,33,Sapotta, 1, 20,2014-12-29
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 36,2014-8-30
1,1,Tomotto ottu, 1, 18,2014-8-30
2,2,Ladys Finger, 1, 18,2014-8-30
3,3,Snake Guard, 1, 16,2014-8-30
4,4,Bitter Gourd, 1, 40,2014-8-30
5,5,Bottle gourd, 1, 12,2014-8-30
6,6,Pumpkin, 1, 16,2014-8-30
7,7,Bean, 1, 32,2014-8-30
8,8,Cluster Beans, 1, 16,2014-8-30
9,9,Red Chilies, 1, 26,2014-8-30
10,10,Onion, 1, 30,2014-8-30
11,11,Pallari, 1, 28,2014-8-30
12,12,Ginger, 1, 60,2014-8-30
13,13,Potato, 1, 38,2014-8-30
14,14,Radish, 1, 12,2014-8-30
15,15,Mango, 1, –,2014-8-30
16,16,Cabbage, 1, 18,2014-8-30
17,17,Carrot, 1, 30,2014-8-30
18,18,Beetroot, 1, 28,2014-8-30
19,19,Soybeans, 1, 64,2014-8-30
20,20,Drumstick beans, 1, 48,2014-8-30
21,21,butter beans, 1, –,2014-8-30
22,22,Banana nut, 1 piece, 3,2014-8-30
23,23,Banana stem, 1, 7,2014-8-30
24,24,Banana Flower, 1, 8,2014-8-30
25,25,Curry leaves, 1, 20,2014-8-30
26,26,Coriander leaves, 1, 30,2014-8-30
27,27,Mint, 1, 30,2014-8-30
28,28,Greens Leaves, 1, 10,2014-8-30
29,29,Garlic, 1, 70-160,2014-8-30
30,30,Button Mushrooms, 1, 196,2014-8-30
31,31,Papaya, 1, 22,2014-8-30
32,32,SavSav, 1, 24,2014-8-30
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 34,2014-9-30
1,1,Tomotto ottu, 1, 16,2014-9-30
2,2,Ladys Finger, 1, 16,2014-9-30
3,3,Snake Guard, 1, 18,2014-9-30
4,4,Bitter Gourd, 1, 28,2014-9-30
5,5,Bottle gourd, 1, 8,2014-9-30
6,6,Pumpkin, 1, 18,2014-9-30
7,7,Bean, 1, 28,2014-9-30
8,8,Cluster Beans, 1, 18,2014-9-30
9,9,Red Chilies, 1, 28,2014-9-30
10,10,Onion, 1, 26,2014-9-30
11,11,Pallari, 1, 20,2014-9-30
12,12,Ginger, 1, –,2014-9-30
13,13,Potato, 1, 40,2014-9-30
14,14,Radish, 1, 14,2014-9-30
15,15,Mango, 1, –,2014-9-30
16,16,Cabbage, 1, 18,2014-9-30
17,17,Carrot, 1, 46,2014-9-30
18,18,Beetroot, 1, 20,2014-9-30
19,19,Soybeans, 1, 70,2014-9-30
20,20,Drumstick beans, 1, 34,2014-9-30
21,21,butter beans, 1, –,2014-9-30
22,22,Banana nut, 1 piece, 3,2014-9-30
23,23,Banana stem, 1, 7,2014-9-30
24,24,Banana Flower, 1, 8,2014-9-30
25,25,Curry leaves, 1, 15,2014-9-30
26,26,Coriander leaves, 1, 25,2014-9-30
27,27,Mint, 1, 30,2014-9-30
28,28,Greens Leaves, 1, 8,2014-9-30
29,29,Garlic, 1, 100-160,2014-9-30
30,30,Button Mushrooms, 1, 196,2014-9-30
31,31,Papaya, 1, 24,2014-9-30
32,32,SavSav, 1, 26,2014-9-30
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 36,2014-10-30
1,1,Tomotto ottu, 1, 16,2014-10-30
2,2,Ladys Finger, 1, 30,2014-10-30
3,3,Snake Guard, 1, 14,2014-10-30
4,4,Bitter Gourd, 1, 30,2014-10-30
5,5,Bottle gourd, 1, 10,2014-10-30
6,6,Pumpkin, 1, 16,2014-10-30
7,7,Bean, 1, 50,2014-10-30
8,8,Cluster Beans, 1, 16,2014-10-30
9,9,Red Chilies, 1, 40,2014-10-30
10,10,Onion, 1, 36,2014-10-30
11,11,Pallari, 1, 25,2014-10-30
12,12,Ginger, 1, –,2014-10-30
13,13,Potato, 1, 44,2014-10-30
14,14,Radish, 1, 24,2014-10-30
15,15,Mango, 1, –,2014-10-30
16,16,Cabbage, 1, 16,2014-10-30
17,17,Carrot, 1, 38,2014-10-30
18,18,Beetroot, 1, 28,2014-10-30
19,19,Soybeans, 1, 64,2014-10-30
20,20,Drumstick beans, 1, 46,2014-10-30
21,21,butter beans, 1, –,2014-10-30
22,22,Banana nut, 1 piece, 4,2014-10-30
23,23,Banana stem, 1, 8,2014-10-30
24,24,Banana Flower, 1, 6,2014-10-30
25,25,Curry leaves, 1, 20,2014-10-30
26,26,Coriander leaves, 1, 50,2014-10-30
27,27,Mint, 1, 40,2014-10-30
28,28,Greens Leaves, 1, 10,2014-10-30
29,29,Garlic, 1, 100-160,2014-10-30
30,30,Button Mushrooms, 1, 180,2014-10-30
31,31,Papaya, 1, 14,2014-10-30
32,32,SavSav, 1, 20,2014-10-30
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 44,2014-11-30
1,1,Tomotto ottu, 1, 20,2014-11-30
2,2,Ladys Finger, 1, 30,2014-11-30
3,3,Snake Guard, 1, 28,2014-11-30
4,4,Bitter Gourd, 1, 30,2014-11-30
5,5,Bottle gourd, 1, 12,2014-11-30
6,6,Pumpkin, 1, 24,2014-11-30
7,7,Bean, 1, 48,2014-11-30
8,8,Cluster Beans, 1, 24,2014-11-30
9,9,Red Chilies, 1, 40,2014-11-30
10,10,Onion, 1, 32,2014-11-30
11,11,Pallari, 1, 28,2014-11-30
12,12,Ginger, 1, –,2014-11-30
13,13,Potato, 1, 36,2014-11-30
14,14,Radish, 1, 36,2014-11-30
15,15,Mango, 1, –,2014-11-30
16,16,Cabbage, 1, 24,2014-11-30
17,17,Carrot, 1, 36,2014-11-30
18,18,Beetroot, 1, 44,2014-11-30
19,19,Soybeans, 1, 80,2014-11-30
20,20,Drumstick beans, 1, 44,2014-11-30
21,21,butter beans, 1, –,2014-11-30
22,22,Banana nut, 1 piece, 4,2014-11-30
23,23,Banana stem, 1, 10,2014-11-30
24,24,Banana Flower, 1, 12,2014-11-30
25,25,Curry leaves, 1, 20,2014-11-30
26,26,Coriander leaves, 1, 30,2014-11-30
27,27,Mint, 1, 30,2014-11-30
28,28,Greens Leaves, 1, 10,2014-11-30
29,29,Garlic, 1, 80-170,2014-11-30
30,30,Button Mushrooms, 1, 194,2014-11-30
31,31,Papaya, 1, 20,2014-11-30
32,32,SavSav, 1, 26,2014-11-30
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 36,2014-12-30
1,1,Tomotto ottu, 1, 16,2014-12-30
2,2,Ladys Finger, 1, 26,2014-12-30
3,3,Snake Guard, 1, 18,2014-12-30
4,4,Bitter Gourd, 1, 30,2014-12-30
5,5,Bottle gourd, 1, 8,2014-12-30
6,6,Pumpkin, 1, 16,2014-12-30
7,7,Bean, 1, 32,2014-12-30
8,8,Cluster Beans, 1, 16,2014-12-30
9,9,Red Chilies, 1, 40,2014-12-30
10,10,Onion, 1, 26,2014-12-30
11,11,Pallari, 1, 30,2014-12-30
12,12,Ginger, 1, –,2014-12-30
13,13,Potato, 1, 30,2014-12-30
14,14,Radish, 1, 16,2014-12-30
15,15,Mango, 1, –,2014-12-30
16,16,Cabbage, 1, 26,2014-12-30
17,17,Carrot, 1, 26,2014-12-30
18,18,Beetroot, 1, 30,2014-12-30
19,19,Soybeans, 1, 80,2014-12-30
20,20,Drumstick beans, 1, 48,2014-12-30
21,21,butter beans, 1, –,2014-12-30
22,22,Banana nut, 1 piece, 4,2014-12-30
23,23,Banana stem, 1, 10,2014-12-30
24,24,Banana Flower, 1, 12,2014-12-30
25,25,Curry leaves, 1, 20,2014-12-30
26,26,Coriander leaves, 1, 25,2014-12-30
27,27,Mint, 1, 25,2014-12-30
28,28,Greens Leaves, 1, 10,2014-12-30
29,29,Garlic, 1, 120-140,2014-12-30
30,30,Button Mushrooms, 1, 194,2014-12-30
31,31,Papaya, 1, 20,2014-12-30
32,32,SavSav, 1, 30,2014-12-30
33,33,Sapotta, 1, 24,2014-12-30
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 40,2014-9-30
1,Tomotto ottu, 1, 14,2014-9-30
2,Ladys Finger, 1, 14,2014-9-30
3,Snake Guard, 1, 16,2014-9-30
4,Bitter Gourd, 1, 40,2014-9-30
5,Bottle gourd, 1, 12,2014-9-30
6,Pumpkin, 1, 18,2014-9-30
7,Bean, 1, 40,2014-9-30
8,Cluster Beans, 1, 16,2014-9-30
9,Red Chilies, 1, 30,2014-9-30
10,Onion, 1, 30,2014-9-30
11,Pallari, 1, 28,2014-9-30
12,Ginger, 1, 120,2014-9-30
13,Potato, 1, 40,2014-9-30
14,Radish, 1, 14,2014-9-30
15,Mango, 1, –,2014-9-30
16,Cabbage, 1, 18,2014-9-30
17,Carrot, 1, 36,2014-9-30
18,Beetroot, 1, 34,2014-9-30
19,Soybeans, 1, 90,2014-9-30
20,Drumstick beans, 1, 50,2014-9-30
21,butter beans, 1, –,2014-9-30
22,Banana nut, 1 piece, 3,2014-9-30
23,Banana stem, 1, 8,2014-9-30
24,Banana Flower, 1, 8,2014-9-30
25,Curry leaves, 1, 15,2014-9-30
26,Coriander leaves, 1, 25,2014-9-30
27,Mint, 1, 20,2014-9-30
28,Greens Leaves, 1, 10,2014-9-30
29,Garlic, 1, 100-130,2014-9-30
30,Button Mushrooms, 1, 196,2014-9-30
31,Papaya, 1, 20,2014-9-30
32,SavSav, 1, 26,2014-9-30
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 30,2014-10-3
1,Tomotto ottu, 1, 15,2014-10-3
2,Ladys Finger, 1, 14,2014-10-3
3,Snake Guard, 1, 12,2014-10-3
4,Bitter Gourd, 1, 24,2014-10-3
5,Bottle gourd, 1, 10,2014-10-3
6,Pumpkin, 1, 16,2014-10-3
7,Bean, 1, 30,2014-10-3
8,Cluster Beans, 1, 12,2014-10-3
9,Red Chilies, 1, 30,2014-10-3
10,Onion, 1, 26,2014-10-3
11,Pallari, 1, 20,2014-10-3
12,Ginger, 1, –,2014-10-3
13,Potato, 1, 44,2014-10-3
14,Radish, 1, 12,2014-10-3
15,Mango, 1, –,2014-10-3
16,Cabbage, 1, 20,2014-10-3
17,Carrot, 1, 46,2014-10-3
18,Beetroot, 1, 30,2014-10-3
19,Soybeans, 1, 76,2014-10-3
20,Drumstick beans, 1, 34,2014-10-3
21,butter beans, 1, –,2014-10-3
22,Banana nut, 1 piece, 4,2014-10-3
23,Banana stem, 1, 8,2014-10-3
24,Banana Flower, 1, 6,2014-10-3
25,Curry leaves, 1, 15,2014-10-3
26,Coriander leaves, 1, 25,2014-10-3
27,Mint, 1, 35,2014-10-3
28,Greens Leaves, 1, 10,2014-10-3
29,Garlic, 1, 100-160,2014-10-3
30,Button Mushrooms, 1, 196,2014-10-3
31,Papaya, 1, 24,2014-10-3
32,SavSav, 1, 26,2014-10-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 44,2014-8-31
1,1,Tomotto ottu, 1, 16,2014-8-31
2,2,Ladys Finger, 1, 18,2014-8-31
3,3,Snake Guard, 1, 16,2014-8-31
4,4,Bitter Gourd, 1, 40,2014-8-31
5,5,Bottle gourd, 1, 12,2014-8-31
6,6,Pumpkin, 1, 16,2014-8-31
7,7,Bean, 1, 36,2014-8-31
8,8,Cluster Beans, 1, 16,2014-8-31
9,9,Red Chilies, 1, 26,2014-8-31
10,10,Onion, 1, 30,2014-8-31
11,11,Pallari, 1, 28,2014-8-31
12,12,Ginger, 1, 100,2014-8-31
13,13,Potato, 1, 40,2014-8-31
14,14,Radish, 1, 14,2014-8-31
15,15,Mango, 1, –,2014-8-31
16,16,Cabbage, 1, 20,2014-8-31
17,17,Carrot, 1, 34,2014-8-31
18,18,Beetroot, 1, 30,2014-8-31
19,19,Soybeans, 1, 80,2014-8-31
20,20,Drumstick beans, 1, 54,2014-8-31
21,21,butter beans, 1, –,2014-8-31
22,22,Banana nut, 1 piece, 4,2014-8-31
23,23,Banana stem, 1, 8,2014-8-31
24,24,Banana Flower, 1, 6,2014-8-31
25,25,Curry leaves, 1, 15,2014-8-31
26,26,Coriander leaves, 1, 30,2014-8-31
27,27,Mint, 1, 30,2014-8-31
28,28,Greens Leaves, 1, 10,2014-8-31
29,29,Garlic, 1, 70-160,2014-8-31
30,30,Button Mushrooms, 1, 180,2014-8-31
31,31,Papaya, 1, 20,2014-8-31
32,32,SavSav, 1, 26,2014-8-31
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 58,2014-10-31
1,1,Tomotto ottu, 1, 15,2014-10-31
2,2,Ladys Finger, 1, 30,2014-10-31
3,3,Snake Guard, 1, 20,2014-10-31
4,4,Bitter Gourd, 1, 32,2014-10-31
5,5,Bottle gourd, 1, 10,2014-10-31
6,6,Pumpkin, 1, 16,2014-10-31
7,7,Bean, 1, 60,2014-10-31
8,8,Cluster Beans, 1, 18,2014-10-31
9,9,Red Chilies, 1, 36,2014-10-31
10,10,Onion, 1, 34,2014-10-31
11,11,Pallari, 1, 24,2014-10-31
12,12,Ginger, 1, –,2014-10-31
13,13,Potato, 1, 44,2014-10-31
14,14,Radish, 1, 24,2014-10-31
15,15,Mango, 1, –,2014-10-31
16,16,Cabbage, 1, 20,2014-10-31
17,17,Carrot, 1, 44,2014-10-31
18,18,Beetroot, 1, 28,2014-10-31
19,19,Soybeans, 1, 70,2014-10-31
20,20,Drumstick beans, 1, 46,2014-10-31
21,21,butter beans, 1, –,2014-10-31
22,22,Banana nut, 1 piece, 4,2014-10-31
23,23,Banana stem, 1, 8,2014-10-31
24,24,Banana Flower, 1, 6,2014-10-31
25,25,Curry leaves, 1, 20,2014-10-31
26,26,Coriander leaves, 1, 40,2014-10-31
27,27,Mint, 1, 30,2014-10-31
28,28,Greens Leaves, 1, 10,2014-10-31
29,29,Garlic, 1, 100-170,2014-10-31
30,30,Button Mushrooms, 1, 180,2014-10-31
31,31,Papaya, 1, 14,2014-10-31
32,32,SavSav, 1, 26,2014-10-31
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 56,2014-1-31
1,Tomotto ottu, 1, 18,2014-1-31
2,Ladys Finger, 1, 30,2014-1-31
3,Snake Guard, 1, 16,2014-1-31
4,Bitter Gourd, 1, 32,2014-1-31
5,Bottle gourd, 1, 8,2014-1-31
6,Pumpkin, 1, 16,2014-1-31
7,Bean, 1, 60,2014-1-31
8,Cluster Beans, 1, 18,2014-1-31
9,Red Chilies, 1, 36,2014-1-31
10,Onion, 1, 34,2014-1-31
11,Pallari, 1, 24,2014-1-31
12,Ginger, 1, –,2014-1-31
13,Potato, 1, 44,2014-1-31
14,Radish, 1, 24,2014-1-31
15,Mango, 1, –,2014-1-31
16,Cabbage, 1, 20,2014-1-31
17,Carrot, 1, 40,2014-1-31
18,Beetroot, 1, 26,2014-1-31
19,Soybeans, 1, 80,2014-1-31
20,Drumstick beans, 1, 46,2014-1-31
21,butter beans, 1, –,2014-1-31
22,Banana nut, 1 piece, 4,2014-1-31
23,Banana stem, 1, 8,2014-1-31
24,Banana Flower, 1, 8,2014-1-31
25,Curry leaves, 1, 20,2014-1-31
26,Coriander leaves, 1, 55,2014-1-31
27,Mint, 1, 35,2014-1-31
28,Greens Leaves, 1, 10,2014-1-31
29,Garlic, 1, 100-170,2014-1-31
30,Button Mushrooms, 1, 180,2014-1-31
31,Papaya, 1, 16,2014-1-31
32,SavSav, 1, 24,2014-1-31
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 34,2014-12-31
1,1,Tomotto ottu, 1, 16,2014-12-31
2,2,Ladys Finger, 1, 26,2014-12-31
3,3,Snake Guard, 1, 18,2014-12-31
4,4,Bitter Gourd, 1, 30,2014-12-31
5,5,Bottle gourd, 1, 8,2014-12-31
6,6,Pumpkin, 1, 16,2014-12-31
7,7,Bean, 1, 30,2014-12-31
8,8,Cluster Beans, 1, 24,2014-12-31
9,9,Red Chilies, 1, 30,2014-12-31
10,10,Onion, 1, 26,2014-12-31
11,11,Pallari, 1, 32,2014-12-31
12,12,Ginger, 1, –,2014-12-31
13,13,Potato, 1, 30,2014-12-31
14,14,Radish, 1, 18,2014-12-31
15,15,Mango, 1, –,2014-12-31
16,16,Cabbage, 1, 24,2014-12-31
17,17,Carrot, 1, 26,2014-12-31
18,18,Beetroot, 1, 34,2014-12-31
19,19,Soybeans, 1, 80,2014-12-31
20,20,Drumstick beans, 1, 44,2014-12-31
21,21,butter beans, 1, –,2014-12-31
22,22,Banana nut, 1 piece, 4,2014-12-31
23,23,Banana stem, 1, 6,2014-12-31
24,24,Banana Flower, 1, 12,2014-12-31
25,25,Curry leaves, 1, 15,2014-12-31
26,26,Coriander leaves, 1, 25,2014-12-31
27,27,Mint, 1, 20,2014-12-31
28,28,Greens Leaves, 1, 10,2014-12-31
29,29,Garlic, 1, 120-150,2014-12-31
30,30,Button Mushrooms, 1, 196,2014-12-31
31,31,Papaya, 1, 20,2014-12-31
32,32,SavSav, 1, 24,2014-12-31
33,33,Sapotta, 1, 20,2014-12-31
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 44,2014-9-4
1,Tomotto ottu, 1, 14,2014-9-4
2,Ladys Finger, 1, 18,2014-9-4
3,Snake Guard, 1, 16,2014-9-4
4,Bitter Gourd, 1, 36,2014-9-4
5,Bottle gourd, 1, 12,2014-9-4
6,Pumpkin, 1, 16,2014-9-4
7,Bean, 1, 36,2014-9-4
8,Cluster Beans, 1, 18,2014-9-4
9,Red Chilies, 1, 26,2014-9-4
10,Onion, 1, 30,2014-9-4
11,Pallari, 1, 28,2014-9-4
12,Ginger, 1, 100,2014-9-4
13,Potato, 1, 44,2014-9-4
14,Radish, 1, 14,2014-9-4
15,Mango, 1, –,2014-9-4
16,Cabbage, 1, 20,2014-9-4
17,Carrot, 1, 38,2014-9-4
18,Beetroot, 1, 26,2014-9-4
19,Soybeans, 1, 90,2014-9-4
20,Drumstick beans, 1, 56,2014-9-4
21,butter beans, 1, –,2014-9-4
22,Banana nut, 1 piece, 4,2014-9-4
23,Banana stem, 1, 8,2014-9-4
24,Banana Flower, 1, 6,2014-9-4
25,Curry leaves, 1, 15,2014-9-4
26,Coriander leaves, 1, 25,2014-9-4
27,Mint, 1, 30,2014-9-4
28,Greens Leaves, 1, 10,2014-9-4
29,Garlic, 1, 70-160,2014-9-4
30,Button Mushrooms, 1, 180,2014-9-4
31,Papaya, 1, 20,2014-9-4
32,SavSav, 1, 26,2014-9-4
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 30,2014-10-4
1,Tomotto ottu, 1, 14,2014-10-4
2,Ladys Finger, 1, 20,2014-10-4
3,Snake Guard, 1, 16,2014-10-4
4,Bitter Gourd, 1, 26,2014-10-4
5,Bottle gourd, 1, 10,2014-10-4
6,Pumpkin, 1, 16,2014-10-4
7,Bean, 1, 30,2014-10-4
8,Cluster Beans, 1, 16,2014-10-4
9,Red Chilies, 1, 26,2014-10-4
10,Onion, 1, 26,2014-10-4
11,Pallari, 1, 22,2014-10-4
12,Ginger, 1, –,2014-10-4
13,Potato, 1, 44,2014-10-4
14,Radish, 1, 16,2014-10-4
15,Mango, 1, –,2014-10-4
16,Cabbage, 1, 14,2014-10-4
17,Carrot, 1, 36,2014-10-4
18,Beetroot, 1, 26,2014-10-4
19,Soybeans, 1, 64,2014-10-4
20,Drumstick beans, 1, 30,2014-10-4
21,butter beans, 1, –,2014-10-4
22,Banana nut, 1 piece, 4,2014-10-4
23,Banana stem, 1, 8,2014-10-4
24,Banana Flower, 1, 6,2014-10-4
25,Curry leaves, 1, 15,2014-10-4
26,Coriander leaves, 1, 30,2014-10-4
27,Mint, 1, 35,2014-10-4
28,Greens Leaves, 1, 10,2014-10-4
29,Garlic, 1, 100-160,2014-10-4
30,Button Mushrooms, 1, 180,2014-10-4
31,Papaya, 1, 24,2014-10-4
32,SavSav, 1, 26,2014-10-4
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 60,2014-11-4
1,Tomotto ottu, 1, 18,2014-11-4
2,Ladys Finger, 1, 32,2014-11-4
3,Snake Guard, 1, 20,2014-11-4
4,Bitter Gourd, 1, 36,2014-11-4
5,Bottle gourd, 1, 12,2014-11-4
6,Pumpkin, 1, 20,2014-11-4
7,Bean, 1, 60,2014-11-4
8,Cluster Beans, 1, 18,2014-11-4
9,Red Chilies, 1, 36,2014-11-4
10,Onion, 1, 36,2014-11-4
11,Pallari, 1, 25,2014-11-4
12,Ginger, 1, –,2014-11-4
13,Potato, 1, 42,2014-11-4
14,Radish, 1, 20,2014-11-4
15,Mango, 1, –,2014-11-4
16,Cabbage, 1, 20,2014-11-4
17,Carrot, 1, 44,2014-11-4
18,Beetroot, 1, 28,2014-11-4
19,Soybeans, 1, 80,2014-11-4
20,Drumstick beans, 1, 48,2014-11-4
21,butter beans, 1, –,2014-11-4
22,Banana nut, 1 piece, 5,2014-11-4
23,Banana stem, 1, 10,2014-11-4
24,Banana Flower, 1, 10,2014-11-4
25,Curry leaves, 1, 20,2014-11-4
26,Coriander leaves, 1, 55,2014-11-4
27,Mint, 1, 30,2014-11-4
28,Greens Leaves, 1, 10,2014-11-4
